Project Name,Test Function,Smell Type
ExtendRealityLtd@Zinnia.Unity,FloatEventProxyEmitterTest<>ReceiveInactiveComponent,MagicNumber
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindAircraftType_Returns_Correct_Record_For_Fake_Radio_Beacon_Type,MagicNumber
vradarserver@vrs,TestProvider<>ConfigurationStorage_Erase_Raises_ConfigurationChanged,MagicNumber
virtuallynaked@virtually-naked,QuaternionExtensionsTest<>TestSwingBetween,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_RemoveAt_Struct_With_Events,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Adds_Correct_Cache_Control_Header,MagicNumber
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_Encode_LocalDecode_RoundTrip_Example_Produces_Correct_Results,MagicNumber
willychang21@MapboxARGame,AverageHeadingAlignmentStrategyTests<>MeanAngleSameAngleDifferentForms,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetLocations_Retrieves_All_Records_In_Locations_Table,MagicNumber
vradarserver@vrs,PluginsPresenterTests<>PluginsPresenter_Initialise_Sets_The_Count_Of_Invalid_Plugins,MagicNumber
vradarserver@vrs,TextContentTests<>TextContent_Load_Decodes_Bytes_Correctly,MagicNumber
vradarserver@vrs,DisposableCache<>AircraftOnlineLookupManager_Lookup_Raises_AircraftFetched_When_Aircraft_Looked_Up,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,GridLayoutGroupTests<>TestFlexibleCalculateLayout,MagicNumber
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>SetFixedLength,MagicNumber
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Returns_Default_Aircraft_List_V2_POST,MagicNumber
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindAircraftType_Returns_Correct_Record_For_Fake_Ground_Vehicle_Type,MagicNumber
icosa-gallery@open-brush,TestStatelessRng<>TestUniformity_In01,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectSourceTargetProcessorMock<>ClearTargets,MagicNumber
vradarserver@vrs,ReportRouteJsonTests<>ReportRouteJson_Constructor_Initialises_To_Known_State_And_Properties_Work,MagicNumber
addyi@SoftwareCity,PyramidTest<>Mesh,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_Constructor_Initialises_To_Known_State_And_Properties_Work,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_TotalMessages_Not_Incremented_When_Filter_Blocks_Message,MagicNumber
icosa-gallery@open-brush,TestColorPicker<>TestStandardHues,MagicNumber
icosa-gallery@open-brush,TestFuture<>TestFutureCleanupBefore,MagicNumber
vradarserver@vrs,PolarPlotterTests<>PolarPlotter_AddCheckedCoordinate_Ignores_Positions_Further_Than_Radar_Range,MagicNumber
icosa-gallery@open-brush,TestRingBuffer<>TestEnqueue,MagicNumber
vradarserver@vrs,FlightSimulatorTests<>FlightSimulatorX_Connect_Registers_Correct_Request_Fields,MagicNumber
vradarserver@vrs,NotPlugin<>PluginManager_LoadPlugins_Attempts_To_Load_Each_DLL_Returned_By_DirectoryGetFiles,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatAdderTest<>TransformWithIndex,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,VerticalLayoutGroupTests<>TestCalculateLayoutVertical,MagicNumber
vradarserver@vrs,IPAddressComparerTests<>Describe_Airport_Formats_Airport_Correctly,MagicNumber
iamtomhewitt@jet-dash-vr,PlayerControlTests<>ShouldReadShopManagerSettingsCorrectly,MagicNumber
iamtomhewitt@vr-pacman,HighscoreManagerTests<>SaveWorksIfNewGame,MagicNumber
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_04_08_GetMixedRealityDataProviderCollectionByInterface,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatRangeFinderTest<>TransformEmptyCollection,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_Magnitude,MagicNumber
vradarserver@vrs,TestFileInfo<>DirectoryCache_CacheChanged_Not_Raised_If_Content_Does_Not_Change_But_Case_Does,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_MiddleCursorOnDeleteAndLeftSurrogate_RemovesBothSurrogates,MagicNumber
hotbreakb@Capstone_Design,CircularObjectBufferTests<>CreateTest,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Does_Not_Transmit_AVR_Format_When_There_Are_No_Connections,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_Remove_Does_Not_RaiseEvents_If_RaiseChangedEvents_Is_False,MagicNumber
vradarserver@vrs,AircraftComparerTests<>AircraftComparer_Compare_Returns_Correct_Sort_Order_On_Many_Columns,MagicNumber
virtuallynaked@virtually-naked,DualQuaternionTest<>TestFromMatrix,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_Find_Is_Not_Implemented,MagicNumber
icosa-gallery@open-brush,TestFuture<>TestFutureCleanupAfter,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionRegisteredConsumerContainerExtendedMock<>ClearIgnoredRegisteredConsumers,MagicNumber
vradarserver@vrs,ConnectionLoggerTests<>ConnectionLogger_Start_Ignores_Null_IPAddresses,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_GetAndRefreshOrCreate_Refreshes_If_Key_Exists,MagicNumber
vradarserver@vrs,AuthenticationConfigurationTests<>AuthenticationConfiguration_AddAdministratorPath_Adds_Leading_Slash,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_InsertSession_Throws_If_Writes_Disabled,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Does_Not_Include_Unchanged_Aircraft_If_IgnoreUnchanged_Is_Set,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateLocation_Works_For_Different_Cultures,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatToIntegerTest<>TransformInactiveComponent,MagicNumber
tterpi@VRSketchingGeometry,MaterialSerializationTest<>ApplyMaterialProperties_Metallic,MagicNumber
vradarserver@vrs,TestProvider<>ConfigurationStorage_Does_Not_Convert_The_User_If_It_Is_Already_In_The_List,MagicNumber
ExtendRealityLtd@Zinnia.Unity,StringToFloatTest<>Transform,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Copies_ReceiverId_To_Port30003Messages,MagicNumber
icosa-gallery@open-brush,FbxMatrixTest<>BasicTests,MagicNumber
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_05_08_GetMixedRealityExtensionServiceCollectionByInterface,MagicNumber
kurotu@VRCQuestTools,VPMRepositoryTests<>ParseJson,MagicNumber
dioram@Elektronik,CollisionAlgorithmsTests<>RayAABB,MagicNumber
kurotu@VRCQuestTools,AvatarDynamicsTests<>TestMultiChildFirst,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ContentSizeFitterTests<>TestFitModePreferredSize,MagicNumber
virtuallynaked@virtually-naked,CatmullRomSplineTest<>TestWeights,MagicNumber
vradarserver@vrs,JsonExample<>Responder_SendJson_Sends_JSON_File_Correctly,MagicNumber
Innoactive@Creator,ModeParameterTests<>DefaultValueIsSet,MagicNumber
virtuallynaked@virtually-naked,BreastGravityAnimatorTest<>TestExpandNegative,MagicNumber
UMI3D@UMI3D-SDK,TrackedSubskeleton_Test<>GetPose_NoTrackedSkeletonBoneController,MagicNumber
dioram@Elektronik-Tools-2.0,RecorderTests<>LinesTest,MagicNumber
alvinquach@jpl-trek-vr,TextureUtilsTests<>ComputeTextureSize_UncompressedWithAlphaA_CorrectResults,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatRangeTest<>ConstructFromVector2,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_FileNameChanged_Raised_After_FileName_Changes,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,AspectRatioFitterTests<>TestEnvelopParent,MagicNumber
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>GetTotalBytes_Returns_Zero_Even_If_No_Chunks_Are_Created,MagicNumber
ExtendRealityLtd@Zinnia.Unity,RigidbodyPropertyMutatorTest<>MutateGameObjectRigidbodyInactiveComponent,MagicNumber
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindAircraftType_Can_Find_By_Type_Code_With_Single_Model,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatRangeFinderTest<>TransformInactiveComponent,MagicNumber
virtuallynaked@virtually-naked,QuaternionExtensionsTest<>TestHlslRotate,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_UpsertRange_Adds_Range,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_RegistrationReport_Sets_Flight_Row_Numbers_Correctly,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_FindAll_Does_Not_Refresh_Matching_Items,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableListMock<>AddToEnd,MagicNumber
vradarserver@vrs,FlightSimulatorPresenterTests<>FlightSimulatorXPresenter_Initialise_Copies_Snapshot_Of_Aircraft_List_To_View,MagicNumber
alvinquach@jpl-trek-vr,ScrollTransformerTests<>MapInputOutput_MappingB_CorrectResults,MagicNumber
vradarserver@vrs,PluginSettingsTests<>PluginSettings_Read_Write_Double_Works,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Returns_Processing_Time,MagicNumber
tterpi@VRSketchingGeometry,LineSketchObjectCommandsTest<>DeleteOneControlPointWithCommandUndo,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_UpdateLocation_Does_Nothing_If_File_Does_Not_Exist,MagicNumber
willychang21@MapboxARGame,MapMatcherTest<>Timestamps,MagicNumber
UMI3D@UMI3D-SDK,AbstractSkeleton_Test<>Compute_EmptyList,MagicNumber
alvinquach@jpl-trek-vr,ScrollTransformerTests<>MapInputOutput_OneToOneBUnclamped_CorrectResults,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Ignores_FullTrackCoordinates_Where_The_Only_Change_Is_In_Altitude,MagicNumber
BioMotionLab@TUX,ListExtensionTests<>ReturnsOtherItemIfOnly2Long,MagicNumber
augcog@ISAACS_Interface,AverageHeadingAlignmentStrategyTests<>MeanAngleAllPositive,MagicNumber
vradarserver@vrs,TestProvider<>ConfigurationStorage_Save_Increments_DataVersion,MagicNumber
vradarserver@vrs,ConfigurationListenerTests<>ConfigurationListener_Raises_Events_When_WebServerSettings_Changes,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatAdderTest<>TransformInactiveComponent,MagicNumber
vradarserver@vrs,AirnavXRangeAircraftJsonTests<>AirnavXRangeAircraftJson_Squawk_GetsOrSets_RawSquawk,MagicNumber
vradarserver@vrs,TestProvider<>ConfigurationStorage_Does_Not_Convert_User_If_User_Name_Is_Empty,MagicNumber
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindCodeBlock_Override_Ignores_Lines_That_Start_With_Hash_Symbol,MagicNumber
watson-developer-cloud@unity-sdk,LanguageTranslatorServiceUnitTests<>TestIdentify,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,GridLayoutGroupTests<>TestHorizontallyContrainedCalculateLayoutVertical,MagicNumber
UMI3D@UMI3D-SDK,JsonParsingTests<>MaterialExtensions,MagicNumber
virtuallynaked@virtually-naked,ScatteringProfileExtensionsTest<>TestIntegrateOverQuad,MagicNumber
vradarserver@vrs,FlightSimulatorTests<>FlightSimulatorX_Constructor_Initialises_To_Known_State_And_Properties_Work,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_SetListener_Passes_Through_False_IsSatcomFeed_From_Nominated_Receiver,MagicNumber
ExtendRealityLtd@Zinnia.Unity,NormalizedFloatToFloatTest<>TransformInactiveGameObject,MagicNumber
vradarserver@vrs,MergedFeedListenerTests<>MergedFeedListener_SetListeners_Populates_Listeners,MagicNumber
vradarserver@vrs,JsonExample<>Responder_SendAudio_Throws_If_Audio_Is_Null,MagicNumber
augcog@ISAACS_Interface,MapMatcherTest<>Timestamps,MagicNumber
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>CastPointsDragEffectDensity,MagicNumber
vradarserver@vrs,LoopbackHostTests<>LoopbackHost_SendSimpleRequest_Returns_Status_To_Caller,MagicNumber
hotbreakb@Capstone_Design,CircularObjectBufferTests<>ResizeTests,MagicNumber
vradarserver@vrs,FeedsControllerTests<>FeedsController_AircraftList_Can_Specify_Browser_Location_V2_GET,MagicNumber
vradarserver@vrs,StandingDataManagerTests<>StandingDataManager_FindCodeBlock_Override_Ignores_Entries_With_Bad_ICAO_Lines,MagicNumber
willychang21@MapboxARGame,MapMatcherTest<>AlternativesWithSteps,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatAdderTest<>TransformEmptyCollection,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,TextEditorBackspaceDelete<>TextEditorWithUTF16_LeftCursorOnDeleteAndLeftSurrogate_RemovesBothSurrogates,MagicNumber
augcog@ISAACS_Interface,AngleSmoothingTest<>Weighted,MagicNumber
CrispthoAlex@holbertonschool-unity,TestHistoryWindow<>CollabHistoryPresenter_OnUpdatePage__ChangesTruncatedIsCalculated,MagicNumber
ExtendRealityLtd@Zinnia.Unity,ActiveCollisionRegisteredConsumerContainerExtendedMock<>PublishInactiveComponent,MagicNumber
virtuallynaked@virtually-naked,BinnerTest<>TestEndpointsIdxToFloat,MagicNumber
GameLabGraz@Maroon,AudioMenuTests<>WhenChangeMusicSliderValue_ThenMusicAudioSourceVolumeMatches,MagicNumber
vradarserver@vrs,CompactPositionReportingTests<>CompactPositionReporting_LocalDecode_Produces_Correct_Results_For_CPR101_Tables,MagicNumber
alvinquach@jpl-trek-vr,ScrollTransformerTests<>MapInputOutput_OneToOneAUnclamped_CorrectResults,MagicNumber
vradarserver@vrs,ObservableClass<>ListBindingList_ListChanged_Not_Raised_If_Observable_Object_Changes_After_RemoveAt,MagicNumber
vradarserver@vrs,ExpiringListTests<>ExpiringList_FindAllAndRefresh_Refreshes_Matching_Items,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_GetSessions_Returns_Empty_List_If_File_Does_Not_Exist,MagicNumber
vradarserver@vrs,BeastMessageBytesExtractorTests<>BeastMessageBytesExtractor_Recognises_Mode_A_Messages_Have_A_Two_Byte_Payload,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Passes_Same_Criteria_To_CountRows_And_FetchRows,MagicNumber
vradarserver@vrs,DisposableCache<>AircraftOnlineLookupManager_Dispose_Disposes_Of_Managed_Caches,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatCacheTest<>CacheChangedInactiveComponent,MagicNumber
BIVROST@360PlayerWindows,MOTDTest<>TestPopupDeserializationWithDefaults,MagicNumber
immersivecognition@unity-experiment-framework,TestSessionBehaviour<>TestEndOnDestroy,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_ChangeSource_Disposes_Of_Existing_Connector,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_Clear_Removes_All_Entries_From_Map,MagicNumber
vradarserver@vrs,ReportsControllerTests<>ReportRows_IcaoReport_Informs_Caller_Of_Primary_Sort_Column_Used,MagicNumber
dioram@Elektronik-Tools-2.0,DataRecorderSubscription<>SubscribeConnectablePointCloudContainer,MagicNumber
ExtendRealityLtd@Zinnia.Unity,GameObjectObservableCounterTest<>ClearInactiveComponent,MagicNumber
vradarserver@vrs,JsonExample<>Responder_SendImage_Fills_Response_Correctly_For_Gif_Images,MagicNumber
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_06_01_TryRegisterMixedRealityDataProvider,MagicNumber
icosa-gallery@open-brush,TestColorPicker<>RgbHslRgbExact,MagicNumber
XRTK@com.xrtk.core,TestFixture_02_InteractionDefinitionTests<>Test_03_01_InitializedFloatData,MagicNumber
ExtendRealityLtd@Zinnia.Unity,Vector2ToFloatTest<>TransformExtractMagnitude,MagicNumber
vradarserver@vrs,CustomConvertTests<>CustomConvert_Icao24_Short_Hex_Codes_Are_Valid,MagicNumber
ExtendRealityLtd@Zinnia.Unity,Vector3ToFloatTest<>TransformExtractSqrMagnitude,MagicNumber
vradarserver@vrs,AdsbTranslatorTests<>AdsbTranslator_Translate_Never_Throws_Exceptions_When_Decoding_Invalid_Gillham_Altitudes,MagicNumber
vradarserver@vrs,PolarPlotsJsonTests<>PolarPlotsJson_ToModel_Converts_Values_From_PolarPlotter,MagicNumber
tterpi@VRSketchingGeometry,BrushCommandTest<>SetBrushOnRibbonSketchObject,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,ToggleGroupTests<>DisabledToggleGroupDoesntControlChildren,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_AddNew_Does_Not_RaiseEvents_If_RaiseChangedEvents_Is_False,MagicNumber
vradarserver@vrs,PluginSettingsTests<>PluginSettings_Read_Write_Bool_Works,MagicNumber
vradarserver@vrs,LogDatabaseTests<>LogDatabase_FetchSessions_Uses_Inclusive_Date_Ranges,MagicNumber
vradarserver@vrs,SimpleAircraftListTests<>SimpleAircraftList_TakeSnapshot_Returns_Copy_Of_Aircraft_List,MagicNumber
vradarserver@vrs,CompactPositionReportingCoordinateTests<>CompactPositionReportingCoordinate_Constructor_Initialises_To_Known_State,MagicNumber
immersivecognition@unity-experiment-framework,TestSettings<>DictToSettings,MagicNumber
icosa-gallery@open-brush,TestMathUtils<>TestMinLongInt,MagicNumber
hotbreakb@Capstone_Design,CircularObjectBufferTests<>OutOfBoundsTests,MagicNumber
vradarserver@vrs,ImageServerTests<>ImageServer_Can_Dynamically_Add_Altitude_Stalk,MagicNumber
ExtendRealityLtd@Zinnia.Unity,AnimatorParameterMutatorTest<>IntegerValueNoParameter,MagicNumber
vradarserver@vrs,ConfigurationListenerTests<>ConfigurationListener_Does_Not_Raise_Events_After_RebroadcastSettings_Is_Detached,MagicNumber
vimeo@vimeo-unity-sdk,VimeoUploaderTest<>Init_Sets_Default_Chunk_Size,MagicNumber
tterpi@VRSketchingGeometry,PatchSketchObjectCommandTest<>DeleteFirstSegmentCommand,MagicNumber
icosa-gallery@open-brush,FbxPoseTest<>TestAdd,MagicNumber
ExtendRealityLtd@Zinnia.Unity,NormalizedFloatToFloatTest<>TransformOverBounds,MagicNumber
immersivecognition@unity-experiment-framework,TestBuildingFromCSV<>BuildFromTableWithBlockNum,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_Replace_Struct_With_Events,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,DropdownTests<>Dropdown_ResetAndClear,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_Pitch,MagicNumber
vradarserver@vrs,FlightNumberTests<>FlightNumber_Constructor_Initialises_To_Known_State_And_Properties_Work,MagicNumber
virtuallynaked@virtually-naked,QuaternionExtensionsTest<>TestToRotationVector,MagicNumber
Innoactive@Creator,DefaultFileSystemTests<>Read,MagicNumber
vradarserver@vrs,ExpiringDictionaryTests<>ExpiringDictionary_FindAll_Returns_All_Matching_Items,MagicNumber
iamtomhewitt@jet-dash-vr,PlayerControlTests<>ShouldStopMoving,MagicNumber
kurotu@VRCQuestTools,ArktoonMaterialTests<>EmissionColor,MagicNumber
vradarserver@vrs,AuthenticationConfigurationTests<>AuthenticationConfiguration_AddAdministratorPath_Is_Case_Insensitive,MagicNumber
ExtendRealityLtd@Zinnia.Unity,StraightLineCastMock<>EventsNotEmittedOnDisabledComponent,MagicNumber
vradarserver@vrs,ListenerTests<>Listener_Connect_Increments_Total_Messages_For_Every_Message_In_A_Received_Packet_Of_Port30003_Messages,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatToIntegerTest<>TransformInactiveGameObject,MagicNumber
gatosyocora@VRCAvatars3Validator,ExpressionsSubMenuRuleTest<>UnsetSubMenuDetect,MagicNumber
vradarserver@vrs,LoopbackHostTests<>LoopbackHost_SendSimpleRequest_Returns_Empty_Content_Array_When_Response_Has_No_Body,MagicNumber
icosa-gallery@open-brush,TestColorPicker<>HslRgbHsl_Bad,MagicNumber
SMBenedict173@General-Anesthesia-Simulator,CanvasGroupTests<>EnabledCanvasGroupOnLeafChildEffectOnlyThatChild,MagicNumber
icosa-gallery@open-brush,TestMathUtils<>TestEllipsoidInOctant_Pld,MagicNumber
UMI3D@UMI3D-SDK,PoseSubskeleton_Test<>StartPose_One,MagicNumber
hotbreakb@Capstone_Design,TestEnumerator<>EnumeratorTest,MagicNumber
vradarserver@vrs,BaseStationDatabaseTests_SQLite<>SQLite_BaseStationDatabase_CreateDatabaseIfMissing_Writes_Correct_History_Record_In_Different_Cultures,MagicNumber
vradarserver@vrs,RebroadcastServerTests<>RebroadcastServer_Does_Not_Transmit_Raw_Bytes_When_Offline,MagicNumber
hotbreakb@Capstone_Design,VectorTests<>Vector_Divide,MagicNumber
tterpi@VRSketchingGeometry,LineSketchObjectCommandsTest<>DeleteByRadiusCommandUndo,MagicNumber
vradarserver@vrs,ObservableClass<>NotifyList_RemoveIndex_Is_Not_Implemented,MagicNumber
ExtendRealityLtd@Zinnia.Unity,FloatAdderTest<>TransformInactiveGameObject,MagicNumber
XRTK@com.xrtk.core,TestFixture_01_MixedRealityToolkitTests<>Test_06_03_TryRegisterMixedRealityDataProviderByName,MagicNumber
GameLabGraz@Maroon,AudioMenuTests<>WhenOpenAudioMenuInitialSliderValuesEqualAudioSourceVolume,MagicNumber
vradarserver@vrs,AircraftListJsonBuilderTests<>AircraftListJsonBuilder_Skips_Speed_Changes_In_FullTrackCoordinates_When_FullTrack_Altitude_Is_Requested,MagicNumber
